;Número correlativo;Año;Nombre de Servicio;Ministerio;Codigo_de_Actividad_Ejecutada;Codigo_de_Actividad_Planificada;Nombred_del_la_Actividad;Especialidad_de_la_Actividad;Categoría_de_la_Actividad;Numero_de_Participantes;Numero_de_Horas;Tipo_de_Actividad;Estado_de_Actividad;Modalidad_de_Compra;Actividad_Planificada;Jornada;Proveedor;Region_de_Ejecucion_de_la_Actividad;Programa;Objetivo_Global;Objetivo_de_Gestion;Gasto_monto_Item001;Gasto_monto_Item002;Gasto_monto_Item003;Evaluaciones_Realizadas;Evaluación_de_Reacción;Metodología_de_Aprendizaje;Fecha_de_inicio;Fecha_de_Término;Fecha_de_Ingreso_Sistema
26116;6749.0;2020;Ministerio de Educación;Junta Nacional de Jardines Infantiles;676081.0;;GESTIÓN DE RIESGOS EN SERVICIOS PÚBLICOS;;;1.0;18.0;Curso;Terminada;Convenio Marco;No;Dentro de la Jornada Laboral;UNIVERSIDAD DE CHILE;;;;;305000.0;0.0;0.0;Aprendizaje y reacción;Muy Buena;E-Learning;2020-09-21;2020-10-20;2021-03-31
26117;6750.0;2020;Ministerio de Educación;Servicio Local de Educación Pública Puerto Cordillera;676101.0;495229.0;Contabilidad General de la Nación;;;8.0;;Curso;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;Integrados Capacitaciones Ltda.;Región de Coquimbo;Fondo Capacitación ;;;1999998.0;0.0;0.0;Reacción;Muy Buena;Presencial/Video Conferencia;2020-11-10;2020-11-20;2021-01-20
26118;6751.0;2020;Ministerio de Educación;Junta Nacional de Jardines Infantiles;676122.0;;FORMACIÓN AGENTES INDUCTORES II (PARTE 1 DE 2);;;36.0;16.0;Curso;Terminada;Convenio Marco;No;Dentro de la Jornada Laboral;MASTERBRAS;;;;;10000000.0;0.0;0.0;Aprendizaje y reacción;Muy Buena;E-Learning;2020-12-15;2021-12-31;2021-01-20
26119;6752.0;2020;Ministerio de Educación;Servicio Local de Educación Pública Puerto Cordillera;676142.0;495221.0;Curso ITO;;;1.0;;Curso;Terminada;Compra Ágil;Si;Dentro de la Jornada Laboral;SOCIEDAD DE ASISTENCIA EN CAPACITACIÓN Y DESARROLLO EMPRESARIAL LTDA.;Región de Coquimbo;Fondo Capacitación ;;;95000.0;0.0;0.0;Reacción;Excelente;Presencial/Video Conferencia;2020-08-10;2020-08-31;2021-01-20
26120;6753.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;676143.0;;REUNIONES EFICACES;;;1.0;10.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;AULA FÁCIL;Más de una Región;VARIOS PROGRAMAS ;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-08-01;2020-08-31;2021-01-20
26121;6754.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;676161.0;;REUNIONES Y PRESENTACIONES EFECTIVAS;;;2.0;4.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;AULA FÁCIL;Región Metropolitana de Santiago;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-08-01;2020-08-31;2021-01-20
26122;6755.0;2020;Ministerio de Relaciones Exteriores;Subsecretaría de Relaciones Económicas Internacionales;676162.0;;Normas de Aplicación General 2 (Servicio Civil);;;1.0;21.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;Direccion Nacional del Servicio Civil;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje y reacción;Muy Buena;E-Learning;2020-10-19;2020-11-13;2021-01-20
26123;6756.0;2020;Ministerio de Desarrollo Social y Familia;Corporación Nacional de Desarrollo Indígena;676181.0;482918.0;METODOLOGÍA TRATAMIENTOS DE RECLAMOS;;;22.0;24.0;Curso;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;CORPORACION NACIONAL DE DESARROLLO INDIGENA;Nivel Central;;;;0.0;0.0;0.0;Aprendizaje, transferencia y reacción;Buena;E-Learning/Video Conferencia;2020-09-21;2020-10-16;2021-01-20
26124;6757.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;676182.0;;Leading Culturally Diverse Teams in the Workplace;;;1.0;12.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;DEAKIN UNIVERSITY AND DEAKIN BUSINESS SCHOOL;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-07-01;2020-07-31;2021-01-20
26125;6758.0;2020;Ministerio de Educación;Servicio Local de Educación Pública Puerto Cordillera;676183.0;495236.0;Evaluación de Desempeño;;;10.0;;Taller;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;Direccion Nacional del Servicio Civil;Región de Coquimbo;Fondo Capacitación ;;;0.0;0.0;0.0;Sin evaluación;;Video Conferencia;2020-01-27;2020-01-27;2021-01-20
26126;6759.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;676221.0;;P05_FISCA_IDENTIFICACIÓN DE PELIGROS Y EVALUACIÓN DE RIESGOS EN EL TRABAJO;;;2.0;2.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;ASOCIACIÓN CHILENA DE SEGURIDAD;Región Metropolitana de Santiago;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-03-19;2020-03-19;2021-01-20
26127;6760.0;2020;Ministerio de Relaciones Exteriores;Subsecretaría de Relaciones Económicas Internacionales;676261.0;;Excel On-Line 4;;;4.0;10.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;Direccion Nacional del Servicio Civil;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje y reacción;Buena;E-Learning;2020-10-19;2020-11-13;2021-01-20
26128;6761.0;2020;Ministerio de Educación;Junta Nacional de Jardines Infantiles;676262.0;487791.0;Gestión EXCEL básico (E-Learning);;;48.0;16.0;Curso;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;INGENIA S.A.;;;;;4143077.0;0.0;0.0;Aprendizaje y reacción;Muy Buena;E-Learning;2020-12-03;2020-12-22;2021-03-31
26129;7022.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;681741.0;;P05_3CV_TÉCNICO EN INFORMÁTICA;;;1.0;91.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;Región Metropolitana de Santiago;3CV;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-06-01;2020-08-25;2021-01-22
26130;7023.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;681761.0;;P06_TRANSFORMACIÓN DIGITAL PARA EL EMPLEO;;;1.0;40.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;GOOGLE ACTIVATE;Región Metropolitana de Santiago;DTPR;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-06-01;2020-08-14;2021-01-22
26131;7024.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;681781.0;;P05_FISCALIZACIÓN_USO DE EXTINTORES;;;1.0;2.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;ASOCIACIÓN CHILENA DE SEGURIDAD;Región de Los Ríos;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-06-26;2020-06-26;2021-01-22
26132;7025.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;681801.0;;P05_FISCALIZACIÓN_VISUALIZADOR BIG DATA;;;1.0;74.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;Región del Maule;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-06-15;2020-08-03;2021-01-22
26133;7026.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;681821.0;;Curso de Procedimientos Disciplinarios y Vehículo Fiscal;;;1.0;6.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Bajo lo esperado;E-Learning;2020-08-05;2020-09-02;2021-01-22
26134;7027.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;681841.0;;P04_UOCT_INTRODUCCIÓN AL DESARROLLO WEB 1;;;1.0;40.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;GOOGLE ACTIVATE		;Región del Biobío;UOCT;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-15;2020-07-28;2021-01-22
26135;7028.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;681861.0;;P04_UOCT_INTRODUCCIÓN AL DESARROLLO WEB 2;;;1.0;40.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;GOOGLE ACTIVATE;Región del Biobío;UOCT;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-15;2020-07-28;2021-01-22
26136;7029.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;681881.0;;P05_CONASET_MANEJO HIGIÉNICO DE LOS ALIMENTOS;;;1.0;4.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;SENCE;Región Metropolitana de Santiago;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-15;2020-07-31;2021-01-22
26137;7030.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;681901.0;;Taller Elaboración Fichas IDI Banco integrado de Proyectos;;;15.0;3.0;Taller;Terminada;Sin costo;No;Dentro de la Jornada Laboral;MINISTERIO DESARROLLO SOCIAL;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Buena;E-Learning;2020-11-06;2020-11-06;2021-01-22
26138;7031.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;681921.0;;Curso Microsoft Excel Nivel Básico, Intermedio y Avanzado;;;1.0;60.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Muy Buena;E-Learning;2020-11-02;2020-11-30;2021-01-22
26139;7032.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;681941.0;;Curso Capacitación y Formación de Archivista, Introducción a la Gestión de Archivos;;;1.0;8.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;LW Capacitación Ltda.;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Buena;E-Learning;2020-10-05;2020-10-08;2021-01-22
26140;7033.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;681961.0;;Excel Intermedio;;;1.0;25.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Bajo lo esperado;E-Learning;2020-09-01;2020-09-30;2021-01-22
26141;7034.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;681981.0;;Charla Rol del Funcionario Público: Deberes y Derechos;;;23.0;2.0;Charla;Terminada;Sin costo;No;Dentro de la Jornada Laboral;PARQUE METROPOLITANO DE SANTIAGO;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-11-18;2020-11-18;2021-01-22
26142;7035.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;682001.0;;Taller de Análisis del Rol Organizacional;;;7.0;3.0;Charla;Terminada;Sin costo;No;Dentro de la Jornada Laboral;PARQUE METROPOLITANO DE SANTIAGO;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Muy Buena;E-Learning;2020-09-29;2020-09-30;2021-01-22
26143;7036.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;682021.0;;Taller Rol de Jefaturas en Dirección de Equipos;;;14.0;3.0;Taller;Terminada;Sin costo;No;Dentro de la Jornada Laboral;PARQUE METROPOLITANO DE SANTIAGO;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Muy Buena;E-Learning;2020-10-23;2020-10-30;2021-01-22
26144;7037.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;682041.0;482584.0;GESTIÓN DEL DESEMPEÑO, DEBERES Y DERECHOS FUNCIONARIOS/AS;;;23.0;2.0;Charla;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;PARQUE METROPOLITANO DE SANTIAGO;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Muy Buena;E-Learning;2020-11-18;2020-11-18;2021-01-22
26145;7038.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;682061.0;;Taller Rol de Jefaturas en Dirección de Equipos;;;7.0;3.0;Charla;Terminada;Sin costo;No;Dentro de la Jornada Laboral;PARQUE METROPOLITANO DE SANTIAGO;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Excelente;E-Learning;2020-11-02;2020-11-04;2021-01-22
26146;7039.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;682081.0;482597.0;CHARLA PREVENCIÓN DEL MALTRATO, ACOSO LABORAL Y SEXUAL;;;15.0;2.0;Charla;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;PARQUE METROPOLITANO DE SANTIAGO;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Muy Buena;E-Learning;2020-11-26;2020-11-26;2021-01-22
26147;7040.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;682101.0;;Capacitación Control y Prevención de Incendios Forestales;;;13.0;24.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;CORPORACION NACIONAL FORESTAL;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Reacción;Muy Buena;E-Learning;2020-10-05;2020-10-06;2021-01-22
26148;7041.0;2020;Ministerio de Vivienda y Urbanismo;Parque Metropolitano;682121.0;;Capacitación de Genero Avanzado para Funcionarios aplicado al quehacer del Servicio.;;;40.0;8.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Asesorias profesionales Etnografica limitada;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-10-19;2020-11-09;2021-01-22
26149;7042.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682141.0;;P05_FISCALIZACIÓN_MECÁNICO DE BICICLETAS;;;2.0;24.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;SENCE;Más de una Región;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-15;2020-08-15;2021-01-23
26150;7043.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682161.0;;P05_FISCALIZACIÓN_MEDIDAS DE PREVENCIÓN FRENTE A LA EXPOSICIÓN DE RADIACIÓN UV;;;2.0;24.0;Curso;Terminada;Sin costo;No;;ASOCIACIÓN CHILENA DE SEGURIDAD;Región Metropolitana de Santiago;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-15;2020-08-15;2021-01-23
26151;7044.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682181.0;;P05_FISCALIZACIÓN_MÉTODO DE INVESTIGACIÓN DE ACCIDENTES: ÁRBOL DE CAUSAS;;;1.0;2.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;ASOCIACIÓN CHILENA DE SEGURIDAD;Región Metropolitana de Santiago;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-08;2020-07-30;2021-01-23
26152;7045.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682201.0;;P01_MICROSOFT EXCEL 2016 NIVEL AVANZADO;;;1.0;35.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Región Metropolitana de Santiago;SUBTRANS;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-02;2020-10-02;2021-01-23
26153;7046.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682221.0;;P05_FISCALIZACIÓN_MONITOR DE EJERCICIOS COMPENSATORIOS;;;3.0;2.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;ASOCIACIÓN CHILENA DE SEGURIDAD;Más de una Región;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-01;2020-07-31;2021-01-23
26154;7047.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682261.0;;P01_MICROSOFT EXCEL 2016 NIVEL AVANZADO;;;1.0;60.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;Direccion Nacional del Servicio Civil;Región de Arica y Parinacota;SUBTRANS;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-20;2020-08-14;2021-01-23
26155;7048.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682281.0;;P05_FISCALIZACIÓN_NORMA TÉCNICA DE IDENTIFICACIÓN Y EVALUACIÓN FACTORES DE RIESGO ASOCAIDOS A TMERT;;;2.0;2.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;ASOCIACIÓN CHILENA DE SEGURIDAD;Región Metropolitana de Santiago;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-28;2020-07-30;2021-01-23
26156;7049.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682301.0;;PENSANDO LOS ESPACIOS PÚBLICOS DESDE LA MOVILIDAD;;;4.0;40.0;Curso;Terminada;Sin costo;No;;Depto. Gestion de Personas Conicyt;Más de una Región;VARIOS PROGRAMAS ;;;0.0;0.0;0.0;Aprendizaje;;;2020-07-17;2020-08-14;2021-01-23
26157;7050.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682321.0;;P05_3CV_NUEVA NORMALIDAD LABORAL;;;1.0;1.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;SENCE;Región Metropolitana de Santiago;3CV;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-28;2020-07-28;2021-01-23
26158;7051.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682341.0;;P05_FISCALIZACIÓN_PROMOCIÓN DE SALUD Y CALIDAD DE VIDA EN EL LUGAR DE TRABAJO;;;2.0;2.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;ASOCIACIÓN CHILENA DE SEGURIDAD;Región Metropolitana de Santiago;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-23;2020-07-24;2021-01-23
26159;7052.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682361.0;;P05_FISCALIZACIÓN_PROTECCIÓN DE DATOS PERSONALES;;;2.0;4.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;CONSEJO PARA LA TRANSPARENCIA;Más de una Región;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-01;2020-07-31;2021-01-23
26160;7053.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682381.0;;P05_FISCALIZACIÓN_SEGURIDAD EN CASO DE ASALTOS EN BANCO O FINANCIERA;;;1.0;2.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;ASOCIACIÓN CHILENA DE SEGURIDAD;Región Metropolitana de Santiago;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-31;2020-07-31;2021-01-23
26161;7054.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682401.0;;P05_FISCALIZACIÓN_SERVIDOR PÚBLICO;;;1.0;20.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;SENCE;Región de Los Ríos;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-15;2020-07-31;2021-01-23
26162;7055.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682421.0;;P05_FISCALIZACIÓN_TÉCNICAS DE COMUNICACIÓN;;;1.0;20.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;AULA FÁCIL;Más de una Región;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-01;2020-07-21;2021-01-23
26163;7056.0;2020;Ministerio del Interior y Seguridad Pública;Servicio de Gobierno Interior;682441.0;480503.0;HABILIDADES DIRECTIVAS;;;19.0;50.0;Curso;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;C Y C CAPACITACIONES LTDA FORGENT;Región Metropolitana de Santiago;;;;1319980.0;0.0;0.0;Aprendizaje;;E-Learning;2020-10-05;2020-11-05;2021-01-23
26164;7057.0;2020;Autónomo;Servicio Administrativo del Gobierno Regional de Los Lagos;682461.0;;Pausa Saludable;;;65.0;4.0;Taller;Terminada;Convenio Marco;No;Dentro de la Jornada Laboral;SERVICIOS DE CAPACITACIÓN ESPIRAL SPA;Región de Los Lagos;;;;1299994.0;0.0;0.0;Sin evaluación;;Presencial/E-Learning;2020-12-23;2020-12-23;2021-01-23
26165;7058.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682481.0;;P05_3CV_SERVIDOR PÚBLICO;;;1.0;20.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;SENCE;Región Metropolitana de Santiago;3CV;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-01;2020-07-15;2021-01-23
26166;7059.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682501.0;;P05_FISCA_TRABAJO EN ALTURA ESCALAS, TECHUMBRES, ANDAMIOS Y PLATAFORMAS ELEVADORAS;;;2.0;2.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;ASOCIACIÓN CHILENA DE SEGURIDAD;Región de Los Ríos;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-17;2020-07-21;2021-01-23
26167;7060.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682521.0;;P04_VISUALIZADOR BIG DATA;;;1.0;74.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;SENCE;Región Metropolitana de Santiago;UOCT;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-03;2020-07-13;2021-01-23
26168;7061.0;2020;Autónomo;Servicio Administrativo del Gobierno Regional de Los Lagos;682541.0;;Diplomado en Gestión de los Nuevos Gobiernos Regionales;;;3.0;130.0;Diplomado;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Universidad de Santiago de Chile;Región de Los Lagos;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-01;2020-07-01;2021-06-02
26169;7062.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682561.0;;P05_3CV_PROTOCOLO DE ATENCIÓN Y SERVICIO;;;1.0;19.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;SENCE;Región Metropolitana de Santiago;3CV;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-01;2020-07-14;2021-01-23
26170;7063.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682581.0;;P05_CONASET_TÉCNICO EN ELECTRÓNICA;;;1.0;20.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;SENCE;Región Metropolitana de Santiago;CONASET;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-15;2020-08-15;2021-01-23
26171;7064.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;682601.0;;P05_FISCALIZACIÓN_TRANSPARENCIA, CONFIANZA, PERCEPCIÓN DE CORRUPCION Y PARTICIPACIÓN CIUDADANA;;;1.0;8.0;Curso;Terminada;Sin costo;No;Dentro y Fuera de la Jornada Laboral;CONSEJO PARA LA TRANSPARENCIA;Región de Atacama;FISCALIZACIÓN Y CONTROL;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-07-09;2020-07-09;2021-01-23
26172;7065.0;2020;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región del Biobío;682621.0;525665.0;CHARLA DE SENSIBILIZACIÓN SOBRE MALTRATO, ACOSO LABORAL Y/O SEXUAL;;;22.0;5.0;Charla;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;SERVIU Región del Bío Bío;Región del Biobío;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-06-25;2021-08-27;2021-02-16
26173;7066.0;2020;Ministerio del Interior y Seguridad Pública;Servicio de Gobierno Interior;682641.0;;Maltrato, Acoso laboral y Sexual;;;13.0;16.0;Curso;Terminada;Convenio Marco;No;Dentro de la Jornada Laboral;CURSOS CONDUCCIÓN;Región de Los Lagos;;;;1242552.0;0.0;0.0;Aprendizaje;;E-Learning;2020-11-05;2020-11-30;2021-01-23
26174;7067.0;2020;Ministerio del Interior y Seguridad Pública;Servicio de Gobierno Interior;682661.0;;Técnicas de Autocuidado y Manejo de Estrés;;;17.0;8.0;Curso;Terminada;Convenio Marco;No;Dentro de la Jornada Laboral;QSV Gestión y Política;Región del Libertador General Bernardo O’Higgins;;;;1319985.0;0.0;0.0;Aprendizaje;;E-Learning;2020-10-05;2020-10-16;2021-01-23
